ID,Item Name,Image,Category,Colour Name,Colour Family,Colour_is_neutral,Season,Fit,Style,BodyType,Lifestyle,Utility
D116,Draped A-line Maxi Dress,D116.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/Dnfv8MDTR2HpP-0aIoWfTg/MjnN3kv6EqShOIc8L2YcT0wPmLAKrrIUUhNoboQ4vwl2dYlTSbTGl9NBKHm5MG1GZnw8QDXBL35XYX9hKkV4NQYQAZkXda7MwQdL7h2hS6Zb8QdHZFvrZzH3-snuwwzIpffKo366dDQs_1YcxiESSg/VHL0XyM61INYhk-AOj_RAny9upAJC7QkrhEREOG-Pr8),Dress/ Jumpsuit,Olive Green,Green,False,Summer,Structured,"Classic,Chic,Romantic,Glamorous","Hourglass,Rectangle,Pear",Social/ Trendy,Statement
D117,Draped A-line Maxi Dress,D117.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/VXYOKukLhsfVqN_eizNctQ/Ki9jfwDGLWkP1rtmcUSMYaMIT21AAN3qgs7U6VOP3WfkpGM1IoJkyuIzzKYDl6pzz4knJ1COW6YfUHaHsSm90GDeK0xkzn6znO37nRqTaiINXplsKCbGB8ZiN5_U2jtvmba4-G7O0tUc0RP5v1L8KA/hk66qvvIeCBqJHIGNFIRM_xa7sFqyrs_REo7uVs3BCE),Dress/ Jumpsuit,Off White,White,True,Summer,Structured,"Classic,Chic,Romantic,Glamorous","Hourglass,Rectangle,Pear",Social/ Trendy,Statement
D118,Draped A-line Maxi Dress,D118.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/Qy-3j3CWU7ZIOuRLesaMgA/FomuLU2iChvhPi8-4EWMcW6Z5zKrbDRzMAOOkIbF3GOvCRrPlf_BsLATCUXNYf0MjlhTjFS0w75ziNRgAehMAY7kakRoOiyDuVOh7A6HSTn_4eF1hddfJOEHgzIaFcSfTzAGOJHCsjhlTXVXNZxGmg/xfuqdaWBmOHIOvCxnmNQFmedzzr7imhobOiGJco8hQg),Dress/ Jumpsuit,Lemon Yellow,Yellow,False,Summer,Structured,"Classic,Chic,Romantic,Glamorous","Hourglass,Rectangle,Pear",Social/ Trendy,Statement
D119,Strapless A-line Midi Dress,D119.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/DMNFgwuzTV-f5hiLWNCy8g/Iky0zOPOabAtkYxcC2O45tJXqN-vIh8apjOdubldMxzUnDNkWRFiCYAadGgEv1BdLF5lORQX9iVZSr5ozO9_PrndWy-0LTGYnpK2jqVaOw0Nc09a_Z18Vj4fufa4Q2g7y-CvrAn-DYywW6E-CUmg-w/SWnYsZdJH-_rgO0LOnORFK9st5-IayzO1rGPsHTo1nY),Dress/ Jumpsuit,White,White,True,Summer,Structured,"Chic,Streetstyle,Bohemian","Hourglass,Rectangle,Inverted Triangle","Smart Casual,Social/ Trendy","Statement,Layering"
D120,Gathered Halter Maxi Dress,D120.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/-RxUlWYqIU2MwR5Mt1M9yQ/FAtJbIjvkWSxBSL57_oaL9PYlAXwCYajCbvldVi5JGPhEdz0bao7cAP5E-AWBWXWtNev9XNpyHiNx4lJbbAmlCBBYSgDQLBIx47yBF-YZWw-5warqTd3giGKR477QCLqyrBg62YObjLvQvYZm7zAkw/dyfor61X4RVMM4r5vYhttPPgYOvLGPZuYwBie1rD4i8),Dress/ Jumpsuit,Black,Black,True,All Season,Structured,"Chic,Glamorous,Edgy","Hourglass,Rectangle,Pear",Social/ Trendy,Statement
D121,Sequince Frilled Strappy Mini Dress,D121.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/RNnQeJ5pnimaClZnV5LwHQ/y7vTBkkJFSf9buyr1sB66fPCL_D7nP1gx6GXFraVuzJDF-42PhX48rPj6508_2TzX5Mzpzxmgj3r14HfTTP29-wALgIBVXcWlpskTIgqY4GFOaCZC3_97YFfF1aHzRB8QRxaHxV06LIBqwzvCXZxnA/iLlEZ7SJRp70Fcmh0oslctnkW5OacaBfdgbyfwsq38A),Dress/ Jumpsuit,Black,Black,True,Summer,Fitted ,"Glamorous,Edgy","Hourglass,Rectangle,Pear,Inverted Triangle",Social/ Trendy,Statement
D122,Halter Sheath Button Down Dress,D122.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/mTsqWkAHDfGcsGEnaasUHQ/uonPi2KwJsUtPuS2I2POYyV-4xkljyJ2DFdsAV4-iogm3p4e55ZLfhcSGn2tx847O7TMf-OEG9-ODONqzbV4fmn7pLqXVhACUL-9VLULLZf0nvz1w-vWXIm7KMA1Qxx6r6K8P5a30ntRMHdVTnxZSw/7ZWv_m4F2lrDctlJY33Qzox7T92Rz9IyysxP84HJYM0),Dress/ Jumpsuit,Black,Black,True,All Season,Fitted ,"Classic,Chic","Hourglass,Rectangle,Pear,Inverted Triangle","Smart Casual,Social/ Trendy",Statement
D123,Semi-Sheer off-shoulder Sheath Midi Dress,D123.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/xdMkBCb9wvnU2tqEmbXs_Q/I9jKKUcAXuRWeklGjUdSfTsYzzuBU39yn_bXNITWmCScudoqeYpSiPWBLQvBENLxpVZy7yxG5tKcjboaq8NG2fkA_ApRxNOLIc7sXBf_CsdcSKdtUcp6hnwLjjM_LAjb8iYyuggm-nu8eScyMD-J8w/BjKDanZqIcYeXjvGJjAZj_HiwMg4xIT1dri-YChE0Ys),Dress/ Jumpsuit,Black,Black,True,All Season,Fitted ,"Edgy,Contemporary,Chic","Hourglass,Rectangle,Pear",Social/ Trendy,Statement
D124,Strappy Frilled Maxi Dress,D124.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/9Us3LHEJiOGbifzs2Mjvpw/3nqF5_O0g8w7Vx7h8XyjdFOMhOGn3ashxM3pNtG45q_dnwxTUeQALGXWoiVDoedL5kJM0A7UQiV9ylqI5K3EAV9lw4V3ly-qv0TYhq7VwWwlopq0K8Tf5kc0P5ImJxHcmmHPQKeSX3GBKn-zkdX2wA/p6Ck0x8pYcqRChqUZxCuUy_nsPsY3kIdYr_H8fTdPhw),Dress/ Jumpsuit,Flamingo ,Pink,False,Summer,Relaxed,"Romantic,Bohemian","Hourglass,Rectangle,Pear",Social/ Trendy,Statement
D125,Halter Gathered Sheath Midi Dress,D125.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/MpIjdaWIZlQzjhctZbyjXQ/qjCFHjyYrjoiuZROKiufJSva9vgJyVgskXXhb05q_tHLCAXAMZHdwwVniooy-rByKPO15GUzGFwASb_EBk5JOIj0t9SIZpIfhk0mhL4HmasnN_v9-InGL2tQFo4LH32cUSzWvAmdaPXhjxXAAHSsOA/_kv67mARhFDJJFL0M-E_ipSRFj-1SxAdDnnQjXpyX7o),Dress/ Jumpsuit,Black,Black,True,All Season,Fitted ,"Glamorous,Edgy","Hourglass,Rectangle,Pear",Social/ Trendy,Statement
D126,Draped A-line Maxi Dress,D126.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/Uc9Who0lUnBg4bzuje5mLQ/5XLXGVGrnTSf0jdRu2Mw2j6LcttixjZA6h7H0ZdkOMcR83FO8ZJqeH9o9g5w-Z7zSlz6bopG3K_2CIrFkf84jmMNy_fBOtP58FKTXw42v0d-PtDM-kn_l54_pmsLGnpt0FiBcwlKrkn5lJqPED3wKQ/EpnjPgh8V0eGFLE0c8H-PDYCN_W-Ileo0kKhYAKTtMs),Dress/ Jumpsuit,Violet,Purple,False,Summer,Structured,Glamorous,"Hourglass,Rectangle,Pear",Social/ Trendy,Statement
D127,Gathered Halter Midi Dress,D127.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/M2v845PojkiysSe2rNE2pg/uvN5wWjvsPSpMnJBSDhUEdOHgOspAGDRAt4abnOPDiRpQjAy5vdjDg2M4hZyO9YQ2372FynmCCZhMvlDWy2wWAnXLffrTf0aE7iDrNsbcayz2IL2WOi0-PSqvbIq_raBqIA77RLUgjCfi97DziZSOg/bWyPXWSlz3RTwLRM_ToqiFYiKzQdn1UR5q9DeeO1OM8),Dress/ Jumpsuit,Brown,Brown,False,Summer,Structured,"Chic,Contemporary","Hourglass,Rectangle,Pear","Social/ Trendy,Smart Casual",Statement
D128,Asymmetrical Cut-Out Midi Dress,D128.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/HSWudzIFw2z5a7ymXZ5z8w/-2kgf4uED_kYh3a7suD4uZUi4DN9756skhlNdwXYmVqYS9YMEDy6pd4moj0sz8FRYCY6ZfWU-2QuMG6E-_GuvqTCkuCwRRc_k5dhZfMbTP4nboUpV4N0vJ-6gu7FUXMjiPV6ZgdbmovTAGZOw4YWzQ/2mXzJeyP6R6dPcND0NVxzk0e7MOdItm1sS1piWpzsfY),Dress/ Jumpsuit,Flamingo ,Pink,False,Summer,Fitted ,"Glamorous,Edgy,Romantic","Hourglass,Rectangle,Pear",Social/ Trendy,Statement
D129,Strapless A-line Maxi Dress,D129.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/r1KTqUc1uNCiq0aOEMsm-g/dabIMJgVmuZ14YdRUW5NFF5pGmhtAiF_CqYFmw-YYntWdwpVTVL_XhwCZ589O6OmV_fsyuSLFk_Rp8iu9lG2_VadfYWBdkeDCTvPiOJC9E5qF7-g0ARiEEETXBb7xfZWuIgUfnjRR4Syau3aTIknwQ/9rvhJMub3hhS174oPD8Cfj3u91nfHVplvqij2wsfd2k),Dress/ Jumpsuit,White,White,True,Summer,Structured,Chic,"Hourglass,Rectangle,Pear","Smart Casual,Social/ Trendy","Basics,Layering"
D130,Nipped A-line Sheath Dress,D130.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/-U-sySmGNSL9Oc1W3kPprA/f2n-rlh6lM1dIRblLM-cuArx4P_OE1NOQAJV8WOb7XL9jFArsNtiq7J2oAh4nK1kdBTUbWtOvY8ob40AdfZxna7v20Fqrvz5FIsSHScpM0uSC_5YqZoXZF3fURwAxdSrQzfi4WXhTZiBXGVR4zJAHQ/J2kEwT3px-KwnAfy1jeagOVQ0m-59VFaiJY3WH0HM4M),Dress/ Jumpsuit,Black,Black,True,All Season,Structured,"Classic,Chic","Hourglass,Rectangle,Pear","Smart Casual,Business Casual",Statement
D131,Midi Sheath Dress,D131.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/tP1PYLRkcur990S6RWy_xQ/GuoWWw6_qiEbFjiGHmbk-NtxuPSBADh-oXsBvJGRdeBHeaqntHOQ-JxCw5HdTpY7pVO9wfu-9GuHTlMPVXRSfEAO27Ui4nTqi-j9MP2JoO1fO5im6nQAIXSha-dqqxpgue4R2_LESYIVLqOSVIU60Q/XZNRr1ePjymdMhy_W-_wXEmu5aLlZNYowXF0WuyaoLw),Dress/ Jumpsuit,Olive Green,Green,False,Summer,Fitted ,"Chic,Glamorous","Hourglass,Rectangle,Pear,Inverted Triangle",Smart Casual,Statement
D132,Draped A-line Maxi Dress,D132.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/TyHsPTz--zg-fMklJvakJQ/_v8MN4jm9HE1_HXiqQwGT9vPbSQNrC1nAtmvcCYr0mVSgxdrAiv1QJl9ysEL334cxNlkmvybVuguxN1QO5j-QK41BPg5D-gbgEzS8WjlFqO9vb83Bf_COgKfKi_Esb9uTiEOEBqEFEQMOxuIIFFFDA/7QpwljXRnElI0K7L54GZvGUTBiV9enkAbZrpDsJOO34),Dress/ Jumpsuit,Dark Brown,Brown,False,Summer,Structured,"Chic,Bohemian","Hourglass,Rectangle,Pear",Social/ Trendy,Basics
D133,A-line Maxi Dress,D133.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/XkEewLDX8yW1Yl4d7v7AEQ/OcRZrft9Vnm8F8zwYuIYGAt5TsBFNSpDMNVabIEJWcy_6N7cgNoNO1YGzGMVT_Y7Nl-VM4J50nExdqJLdOucZgLJcSG-DCYGnsDQcExss5_O39GjLDmatFMvo15XWJDMqUWiY7lpo1NnQO0Q-5NWFA/YgwchUxbMwjDmJMrS8CIpgqvJ6Hkd1j5Ks4XjnvuBfE),Dress/ Jumpsuit,Red,Red,False,Summer,Structured,"Romantic,Glamorous,Edgy","Hourglass,Rectangle,Pear,Inverted Triangle,Apple",Social/ Trendy,Basics
D134,Asymmetrical Midi Dress,D134.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/jKBDCP0fMQov1UcqH3O1vw/JoF-s2rsDJw8GPDLCKQVQ_rWrgpqZTx-hNjZKgIVAPk0bnLjk81c6Mml6Za2BDauAdritI1fZkylk0pIedMWwMVawmRBjKoG5yjzG0UMcXL8W9A8pz6jxM_9BwPVIBJ0NkPguJJZLynPNl85gDmLbg/fpzoE7fTUHHs9YUYOoHACw1HyEDFT4-2Qn2VmzVHgqU),Dress/ Jumpsuit,Dark Brown,Brown,False,Summer,Structured,"Chic,Contemporary","Hourglass,Rectangle,Pear",Social/ Trendy,Basics
D135,Gathered Halter Maxi Dress,D135.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/kOjSWS8oOLdBIQqk0Xz1eQ/-kqWL8qesFL_H9ggEI32eQ2ByOzNQet7c9cHyhiNAerU2dgnPxyx4keDQEAavpS_rtWz_NWYscwMTdxqmDDwxyfBgFEy7HMbHJA2GNs0pmlFbNBTfxpLM1FTBSgh418Zx9GwMeMlZZEK7wrn0ufEhQ/LJ3ad-I67tsZ71BOVphKSBNn_ZxX94adR4dYt6UQOA4),Dress/ Jumpsuit,Beige,Beige,True,Summer,Fitted ,"Romantic,Bohemian,Chic","Hourglass,Rectangle,Pear",Social/ Trendy,Statement
D136,Draped Wrap Halter Maxi Dress,D136.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/SFW1JiDc6FzpUeWFg6MGdQ/WLLb0duyuHhC408zMelL5nJ-igYaarJNGkITgcfPT81lEDrTvXU3tOHMurXP5odGg2SZsaNvpeCcNiWmB2oLFkzJlV3CE0IaX5Gje23mzK0d46_idtqnxuug2CU7mArEWD6ovwDZNGRRb9-flTVlZA/Wze53Nrjtl9d6nEEVnILaVCtSChPGaFEyhZA7BESsQM),Dress/ Jumpsuit,Dark Brown,Brown,False,Summer,Structured,"Chic,Romantic,Contemporary","Hourglass,Rectangle,Pear",Social/ Trendy,Basics
D137,Asymmetrical Satin Maxi Dress,D137.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/zJ8YUyIAsoRtUQUxMgcjRg/auENI-L-VP3l1_Ok9pXUQ3b6nEiRvCRU-X2lnddMRkxdFeGP8pCDWO3jM82apmt9bKbkDATId6DZzSeaWdMu50k9PuZDT_g0OChi8GVyCcoMjFnq-jP4yyJ-HbFGb2Rqkhk4OYYyQQ2UIRzFu1Qt5w/LnJKA2e4TV79lhq3GFlU66iNinvlfuGNWIXIxEhDJhA),Dress/ Jumpsuit,Beige,Beige,True,Summer,Fitted ,"Glamorous,Chic","Hourglass,Rectangle,Pear",Social/ Trendy,Basics
D138,Draped Wrap Sheath Midi Dress,D138.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/5jsL14bCUXdh1eTG8eQhOA/hO8ic-F-YV6wzPaBO7Kl4aCPCNdnsFp_ZBPQGD1y7P60hrrOFGVsr11kN6Vw5IGA9JREV8Nwll90HEs6D8fFmnYqZIFSy_JNu1XUmbU23Jtp1XQyLCtZVkFETWoS9GkdpirytPut0uA4ZwRhVYF1kA/J0hGR3ZU6hDXn4bOogTf5wLi9eDHWNTWkZD3F2OlGpg),Dress/ Jumpsuit,Burgundy,Red,False,Summer,Fitted ,"Glamorous,Chic","Hourglass,Rectangle,Pear",Social/ Trendy,Statement
D139,Strapless Sheath Midi Dress,D139.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/iNJQuGJdhvs9QuYECJYYPA/82pS_lKeH8aH_JWEGYpFcmCkVSnloLBccmsTVIf4V1m3rVyISKSEWmxOEUmCY2QQ0YxRo2WJZXlpjq7ruxibnHz8hTNnCJRYU8HueFC98jp-F-kHsFGBftc4UJly6p3vz7Kt9-1lYmWY2zE8ccKUOw/G0zTOu5T6pa3co72fZrvN4RBmUA2kUXMFpZeeVWgekA),Dress/ Jumpsuit,Black with White Borders,Black,True,Summer,Fitted ,"Preppy,Chic,Romantic,Classic","Hourglass,Rectangle,Pear","Smart Casual,Social/ Trendy",Statement
D140,Halter Sheath Midi Dress,D140.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/koI_CvA8HMZEsYnMVYW4QQ/EeWwzABk5t33b-b30QtCfW-n3ZwXvpAtxP3aHKYGxD3my3RN7BzcH1Xx6m_8mAaSeFlYw8vMIK0gIOS-WFh2L4V5JWX7aUkI9TmPCsaOlP_H5MrD73QbdRX6aFzD4lFA5fMCbSnZortGfQcqHUrfyA/tI69sYojnP5spm9nN3bvWihH7_HRhFGjvGxrjom8PFY),Dress/ Jumpsuit,White with Black Borders,White,True,Summer,Fitted ,"Classic,Chic,Preppy,Romantic","Hourglass,Rectangle,Pear,Inverted Triangle","Smart Casual,Social/ Trendy",Statement
D141,Halter Sheath Mini Dress,D141.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/G6INsKstl4MD4VudukwVRQ/F1KkRJAv0MRPXEYKlkmKMfpsWWg2-JggJVqjp3tbat7OuGdbiBilt_lSK5NJeThK_YnJrFciSELMPr21Swd13LUhGaErn1TFq7jwof7SwK1pXcY5-K0kXA_zNTM5aQpIGhPRvo20TGcMFsAijHpCAg/1OMvz99gWiQ_-tGJe9aYIL2SB_naChsVJZ6RGpm8Jbk),Dress/ Jumpsuit,Black,Black,True,Summer,Fitted ,"Chic,Edgy,Preppy","Hourglass,Rectangle,Pear,Inverted Triangle","Smart Casual,Social/ Trendy",Statement
D142,Strappy Sheath Midi Dress with Slit,D142.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/uxNm6qFiZGSZrXhU1YnRug/Q4zaq-ek6EUFu9O090wXvb80NMMVE06GlhmNODd2bHilpNHOKp7sKti_DrE3jx89lLBsEAAS74keSfjbeNJb0mD7uoyOgmNmMDkqK741JVfnfk-kCMMtaxsjhtECptclPZkhONqwWMVG2b-iZBpW4A/sEVxSvUtvbZ-9f577c2fJ5sDs1dUQXzSxQvrJKnTRA0),Dress/ Jumpsuit,White with Black Borders,White,True,Summer,Fitted ,"Chic,Preppy","Hourglass,Rectangle,Pear",Smart Casual,Statement
D143,Halter Sheath Mini Dress,D143.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/a7qTjFq_Bq1Ho39oZwX7kA/YNUAqPRXTAmk6rXisN5PPMPK8LoikY3o84Qovbmz7irpbxMVBSf-bizRnbWrZQfhF83KTqzGjJE9bmldXOQ7PKg4IA_Jc5f9WGDoLnhViigZ-RxaMlnEES4uaYWjKMklgshWGOIekDXV9s5_GcbeIA/7OVADabi45MnyzcQZHd9xXZScPe1hzWujfIrkHaUF7o),Dress/ Jumpsuit,Black,Black,True,Summer,Fitted ,"Edgy,Chic","Hourglass,Rectangle,Pear,Inverted Triangle",Social/ Trendy,Statement
D144,Strappy Straight Mini Dress,D144.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/uDea7DhrmTvffb6dpzQ93Q/T9lWRSZSq0tBA0RX1E3-0zxXVWh1uUrjSRLCseqqKJLTBqRAihj1prsIbIjUAb-ieIGXjwnUvQI0cFdl1Z-fStHnqnl_C4IhJblylcVXNmuaNCjoTXhJSgKrfwwjZv4rhnyf5BAbmph0SqbKFxMw7g/pJp3Uq3WkJQdvHRp7zG2SOdFp1wkyjAHdGTN-THZOYU),Dress/ Jumpsuit,White,White,True,Summer,Structured,"Chic,Romantic,Preppy","Hourglass,Rectangle,Inverted Triangle","Smart Casual,Social/ Trendy",Statement
D145,Strappy Sheath Mini Dress,D145.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/jNAjAN43yTEApml9ByP_jg/ipAcPiBu9RafPuO06mUAgskg7Qs6v5NY32LyvbiOX8uSLmKd2JQiHzK-Zv9VP8QKC6hBCyO4r80zidGzcS9KqZJgiMP2Gg5GZaeEnT64tXDJ_W31ENcfaNg9vP09kfeY7k9rQ9l0bsN4aCUuQ2r-aA/HD4NdiuHJO-FadJPYPHscwi1Pf4SqEaF47zakdkNJLc),Dress/ Jumpsuit,Lemon Yellow,Yellow,False,Summer,Fitted ,"Chic,Classic,Romantic,Preppy","Hourglass,Rectangle,Pear","Smart Casual,Social/ Trendy","Basics,Layering,Versitile"
D146,Strappy Sheath Mini Dress,D146.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/GyPmyRi92aVYP859jasuZA/AWK3CaupulK3enS5hxwRXDTSRo_zaKOpcrYZNfn3yse1RVM5HFt2p5d4LCph9_uKlaA7BySSS0AswaXyoTtmcu0ZexI40NIiBh0_9CEMRxRbUoSxIXJWXP9LAq9lpKAYMAej2V-tvBe_4H1qxXsRcw/7iXybAaIjGkazaRtlXR_h5rAZHYtoQhJiWjn6fQEuQ8),Dress/ Jumpsuit,Pink,Pink,False,Summer,Fitted ,"Chic,Classic,Romantic,Preppy","Hourglass,Rectangle,Pear","Smart Casual,Social/ Trendy","Basics,Layering,Versitile"
D147,Strappy Sheath Mini Dress,D147.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/w_0aEw84cwOJD7q0VqMKdg/QT2anlkB64ls4m28NcLQpEdLQSlcZ1a8bKQw18G6JDp5SqJmG6YN3GCJFAGHJUqIp3KVtlALFYQ3l98BFDNa18tsaMeLlUU4Evf8C4856KlzirYnINgmr91MXEkuKRouzyF-Y50OjQXL_e6VTxgJnQ/ET0xYtUXIMuTPAvTjk1u9xUmerdht8m-XNNqblCWUj8),Dress/ Jumpsuit,White with Black accents,White,True,Summer,Fitted ,"Chic,Classic,Romantic,Preppy","Hourglass,Rectangle,Pear","Smart Casual,Social/ Trendy","Basics,Layering,Versitile"
D148,Strappy Sheath Mini Dress,D148.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/wz5P5E-5Y0qS6KYkipTs6Q/9mstGvzcEq0Y15_yoTV8BLMk-dqchvayanRa5mJHOzF7yVr2mkjY6pywWAXVV3RFoL1owUVywC9sAw0X4LcyHuJ_1YAXhP1OXcQ4qwgdBvhAk4tWmCRriWrh7fvZ3JUg7D1L4ldW3Fj8TM8KW7tENQ/gclO7KJiAsm3qjfz8GsTj2rBuNE7NijNMs0MZA7kUO8),Dress/ Jumpsuit,Dust Pink,Pink,False,Summer,Fitted ,"Chic,Romantic,Classic","Hourglass,Rectangle,Pear,Inverted Triangle",Social/ Trendy,Basics
D149,Gathered Halter Maxi Dress,D149.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/FuyW8akzvJSwpwsZKKvbuA/5kizfBhgKhul0zLe83VNO5zOKz78Yl-b-aQBMM75aDbfQxDnmreobKyA9M_Nb6AaFeWMF7SdI8cy5t19siUsgVu0qo1jS7kOJ-nx1ePa8DaagPEQbDkUDExX8BP_amye2lD2LKG_SNBalpE4WE_W9g/2Qb6TTpBKyflH2Kc4k6LUp2n3rAspXD8VbEVhoP8zS4),Dress/ Jumpsuit,Emerald Green,Green,False,Summer,Fitted ,"Glamorous,Edgy","Hourglass,Rectangle,Pear,Inverted Triangle",Social/ Trendy,Statement
D150,Halter Cut-Out Gathered Maxi Dress,D150.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/RNN1OkpDo1BcBM2uHUE87g/lkFChOVGWANF-jgu_gQQwwCx6SS3XdAQV9BFN7QsJH-RSfczX1cSf3-BssymWL0Xdx1saBMw4pebP8QfgxvIds1TtSfq5-mEyjw1LWrOMdFn6Hzh4YPSmJyD5nE9RZtTNY59yy-Zsy5cfLM_inCXAg/PMqnKHZDxovz8mqtt_a_VkFXSRy48OHLFGdPf4_e7tk),Dress/ Jumpsuit,Purple,Purple,False,Summer,Fitted ,"Glamorous,Edgy","Hourglass,Rectangle,Pear",Social/ Trendy,Statement
D151,Halter Cut-out Sheath Midi Dress,D151.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/NGus6AaT2u3i5i7fWeF8DQ/KmwHXi3XuBn9BLbwxtNqN99YJdWHpUs_fqLMyYL0KfHpxmQP8Ms5TuOaiQCml1mdcC6un9yYIqqtK_fC0V2Q-KgfULhzNIy82M783sD454LMLb7De1GhhBwA4bfKps5fM2M0uPA6Uf1aDRB7UFOG8w/03uQpoZ9tD3kRgrj0SDY1ArW80FTK7eq0Y7qX6z8auk),Dress/ Jumpsuit,Red,Red,False,Summer,Fitted ,"Glamorous,Edgy","Hourglass,Rectangle,Pear",Social/ Trendy,Statement
D152,Satin Halter Maxi Dress,D152.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/XokrZ2gR-y0GnSpQtg_YxA/kYVywJCp5zzelUK_g6gBDhQDbgTMiykhx__tDKAkmbT4O55eKDEDPkP2WC3DJItgWJ37nkXANF1zDk9KGYQ4_uNDJXLc2muBzPK-gnrpWLTO2nsrZk3usVxOUyzux7Hq8LCjUd4-OeDEoWjvSOoC9g/mxi6K0haAHt8O4shqHeD7yM1QGkNxz4jIozzFK7xGs8),Dress/ Jumpsuit,Black,Black,True,Summer,Structured,"Classic,Chic","Hourglass,Rectangle,Pear,Inverted Triangle",Social/ Trendy,Statement
D153,Maxi Slip Dress,D153.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/pkmEX1b9bKn8SPdEzAhC2g/ezeu7ZDm1x23cm1Vh9cxE3L0QRNroIBhZ4f25O7Vx8B4wKlGMBhBwHVV6sSmw_tMOior6ce3mR7-vt05FFYJ7rRk9xbbdFUWCl21RdsB23R_oCH1dqzG-SGrB1-OzVvTdnI3EXrp2vHFyzpEq6EuMg/lQZ8VTGKnKWBk9Nkiht21zAs8n2KF5EDSB6OeRMrGKk),Dress/ Jumpsuit,Black,Black,True,All Season,Fitted ,"Chic,Classic","Hourglass,Rectangle,Pear",Social/ Trendy,"Basics,Layering"
D154,Sleeveless A-Line Mini Dress,D154.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/sFFuuSoPY4Aopn30_uPW3g/JqdYqWO3PYks-AdkrI9QuKel6kFys8fOANtce-PW2llpOatQ3rZYMWqL1vfDS06GX4zi74rFa6RKWKhFuuIUXhTJerIOyJwz1B6i4apSbh4msv6l35ZmWM8FYTrE-nzqO1AqOkpTpJNK9VKDqXgQhg/pzCTORG6zLhvGVICzEPJKVrHqCy6QFpiVXg7f_gACL4),Dress/ Jumpsuit,Dark Brown,Brown,True,Summer,Structured,"Chic,Classic,Preppy","Hourglass,Rectangle,Pear,Inverted Triangle","Smart Casual,Business Casual","Basics,Versitile"
D155,Lace A-Line Short Dress,D155.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/YjKmz_uhv08A4xe4fCiX9g/oTronIyJ692v-v-Wg4dTEgMO71pYNoPMy0s7gD6OJdT00NRL95PX_l9nAt9n6xv4M4Mib27jhm5Burntl2OtAQ61lqO6dSKjBuF8266Cf4p5e_Z4bH6k52bssxIlgiCxF9NLPrBJXtLGbiFqK5XZ9A/OjdD2znHoX2aAYkUSW3gzbB30099TxeC5WtKSGbBPoE),Dress/ Jumpsuit,Emerald Green,Green,False,All Season,Structured,"Glamorous,Romantic","Hourglass,Rectangle,Pear",Social/ Trendy,Statement
